,period,상의(여성),하의(여성),아우터(여성),수트(여성),운동복(여성),운동화(여성),구두(여성),상의(남성),하의(남성),아우터(남성),수트(남성),운동복(남성),운동화(남성),구두(남성),남성가방/지갑,시계(남성),여성가방/지갑,패션잡화,샌들(남성),샌들(여성),제철 채소,제철 과일,제철 해산물,다이어트 보조제,단백질 보충제,샐러드/닭가슴살,아이스크림/빙수,영양제,비타민,축산선물세트,쇠고기,채식푸드,캠핑,보온/보냉용품,선풍기커버,압축팩,제습/방향/탈취,해충퇴치용품,그릇/홈세트,조리기구,5G 휴대폰,스마트워치,태블릿,블루투스 이어폰,액션캠/캠코더,DSLR 카메라,콘솔,닌텐도,초경량 노트북,조립/반조립PC,키보드,마우스,모니터,레이저프린터,컬러레이저복합기,SSD,외장SSD,그래픽카드,신생아의류,임산부용품,유아침구,외출용품,분유,반려캐리어,침대/해먹,계단/스텝,울타리,기타애완용품,건강관리용품,재활운동용품,당뇨관리용품,냉온/찜질용품,의료용품,구급/응급용품,석션기/네블라이저,거즈/붕대/솜류,핀셋/포셉/겸자류,의료용가구,남성골프웨어,인원별텐트,등산화/트레킹화,테니스의류,일반자전거,스키장비,축구화,글러브,탁구라켓,모형/프라모델/피규어,아이돌굿즈,사무용품,필기도구,전략게임,기타,백화점/마트,카페/베이커리,치킨,게임/E머니,뷰티/헬스,편의점,콘서트,국내항공권,제주여행,해외항공권,고용률,물가,평균기온(°C),생활물가총지수,출생아수(명)
2212,2023-08-22,41.49786,47.52361,29.87043,23.70128,23.49034,17.73804,25.5822,25.25636,23.59697,13.93506,26.7793,21.71211,26.37686,22.79779,35.95831,2.6788,45.06826,7.5868,19.76527,15.9145,14.76817,2.53184,0.10803,6.34969,,16.82818,,7.67278,10.54357,12.24735,3.38585,9.03452,,23.49845,12.89884,6.62476,2.50675,21.42991,35.87582,34.00303,37.42188,32.17905,32.74801,11.80111,,18.2892,7.27518,5.89938,14.18587,5.4048,6.37152,5.10542,6.68903,1.19291,1.2924,8.96287,6.66869,17.92109,30.91567,11.50062,8.87351,12.81837,19.78879,12.05054,,,,50.70409,6.69809,6.33138,17.90818,6.901,16.88247,17.58653,8.69565,5.67301,16.88247,57.23281,34.86521,37.3967,24.62011,64.08721,30.93746,6.57335,25.27267,57.31589,33.51035,49.54238,,,37.99885,37.44072,10.59729,,,,,,,,,,,63.16774193548388,112.77709677419354,27.6,112.77709677419354,614.9115157821714
2213,2023-08-23,41.39944,47.81814,32.0381,20.84297,22.88879,18.08728,28.15274,24.91687,25.8456,14.62655,23.5005,21.26099,26.58194,22.95412,36.9142,2.95798,46.15453,6.73745,19.8868,16.10747,14.02404,2.09482,0.11591,6.51406,,15.74368,,7.84701,10.65695,12.53457,3.77062,9.87182,,24.22121,33.31975,6.68033,2.59846,20.44597,33.91471,36.78326,34.97507,32.47843,35.99176,11.66087,,17.27293,7.47063,5.96696,14.40649,4.9767,6.47336,5.10569,6.7586,1.12799,1.3525,9.20713,6.07037,17.11207,30.56769,12.02766,8.60151,13.27464,19.76628,11.96734,,,,48.75734,7.01863,6.31601,17.26108,6.65131,16.37403,16.91996,8.98347,5.42427,16.37403,58.14238,35.16553,35.20029,26.0909,60.26079,28.72284,6.85847,25.27942,52.21656,33.77137,49.46339,,,37.80921,39.79136,10.787,,,,,,,,,,,63.170967741935485,112.7983870967742,24.8,112.7983870967742,615.2721470690253
2214,2023-08-24,37.80204,45.85983,30.08372,21.38741,20.55835,17.04486,26.2167,22.91091,23.9235,15.13266,21.77877,18.79115,25.22592,21.41633,34.01363,3.33687,43.18894,6.49054,17.35898,15.23055,12.65025,2.22912,0.13493,6.39328,,15.15298,,7.84589,10.27014,11.51835,3.36364,9.70642,,22.21623,8.33672,6.47528,2.35534,17.58893,33.13861,32.79068,32.31223,29.83947,36.40526,11.32392,,17.44543,7.79611,5.87372,13.89381,4.30936,6.19706,4.86449,8.29229,1.16866,1.09848,8.98804,5.80606,17.14093,28.97755,11.04705,8.34548,12.54857,19.90133,10.90307,,,,46.38627,7.09307,5.81093,16.9828,6.51957,15.84632,16.34914,8.82093,5.31193,15.84632,54.87143,33.39095,31.86905,24.21213,55.62206,27.62099,6.25194,24.44846,49.8607,32.73627,48.59092,,,35.76949,35.07311,9.83418,,,,,,,,,,,63.1741935483871,112.81967741935485,25.1,112.81967741935485,615.6327783558793
2215,2023-08-25,35.07474,43.3875,29.30274,21.70954,18.68423,16.11327,24.55143,20.96356,21.07925,14.07061,21.07722,16.15268,23.995,19.23328,31.29492,3.46982,41.4178,5.79346,15.46721,13.75215,10.81854,1.87136,0.10525,5.21411,,12.79016,,6.84113,8.86354,9.18731,2.84272,8.16621,,19.56397,6.87033,4.81574,2.19506,16.95202,31.92022,29.28993,29.27865,27.85524,30.84567,10.96637,,15.60789,6.61403,5.38228,13.00151,4.19287,5.83825,4.50288,7.53399,1.02052,1.32178,8.74174,4.98845,15.64688,27.83406,9.9211,8.02325,12.62695,19.78316,10.08838,,,,40.63694,6.04255,5.48957,14.68418,5.74811,14.28304,14.87442,7.60192,4.69007,14.28304,47.29753,30.27937,27.75052,21.7717,47.19965,28.46101,6.4904,23.11376,45.37911,26.22862,47.07197,,,31.75034,32.75427,10.58909,,,,,,,,,,,63.17741935483871,112.84096774193549,26.5,112.84096774193549,615.9934096427332
2216,2023-08-26,36.85612,46.18196,31.51561,25.9607,20.60029,17.5371,28.38516,22.2831,23.1443,15.77973,23.45766,17.66124,26.20589,21.37149,33.86507,2.67216,43.80216,5.36102,16.04029,14.71622,11.04751,1.45525,0.07418,4.41512,,11.06188,,6.07536,8.06628,7.26008,2.15232,6.28488,,19.05794,7.8615,4.67776,1.86789,15.13605,34.94951,26.4881,31.83633,29.16116,29.28522,10.12109,,14.67786,7.07462,5.88313,11.1531,4.12863,5.48767,3.75838,4.47775,0.70914,0.91129,7.11831,3.71411,13.24118,25.86598,8.64503,7.23481,12.17151,17.44602,10.42859,,,,43.09195,5.76752,5.05155,12.18138,5.51477,12.06026,12.69262,6.13571,4.06018,12.06026,39.93353,33.84763,29.47504,24.07024,46.81487,32.58887,7.74494,27.75653,53.90625,26.10261,52.3344,,,28.52329,31.05948,10.00749,,,,,,,,,,,63.18064516129032,112.86225806451613,26.4,112.86225806451613,616.3540409295872
2217,2023-08-27,42.63861,51.92828,37.24383,28.04999,25.52283,21.1598,33.80514,27.29905,28.97995,19.00147,27.57323,21.66018,30.28548,26.02659,42.71038,3.21722,51.21062,6.65459,18.78856,16.89413,13.68059,1.66991,0.06491,5.26342,,15.8429,,7.25359,9.52429,8.84612,2.63245,7.72172,,22.72862,8.03801,6.27024,2.25237,17.69973,38.73821,31.944,32.14279,32.6452,31.94609,10.78704,,18.0267,8.26945,6.4353,11.88826,4.54331,5.89547,4.30873,5.28667,0.72724,0.65207,7.34896,4.3923,14.4294,29.48851,10.51042,8.5536,14.89591,19.11728,11.5876,,,,54.15695,5.82128,5.44277,13.26483,5.69645,13.5096,14.51785,6.63348,4.40387,13.5096,35.85796,39.49131,42.3281,28.90748,60.21804,39.69501,8.55365,31.88206,63.63856,28.55085,57.18791,,,32.53165,34.67662,11.03057,,,,,,,,,,,63.18387096774194,112.88354838709677,26.1,112.88354838709677,616.7146722164413
2218,2023-08-28,41.02381,48.29038,37.43338,26.53237,24.62583,19.18901,34.16655,26.01205,26.81961,19.06473,27.4206,20.91517,28.48792,25.45856,37.4476,3.2704,45.25139,7.37591,18.16004,17.40923,19.17572,2.46579,0.12983,6.27036,,19.80017,,8.2226,11.0598,12.81457,3.91618,11.59809,,24.9978,9.95247,5.77007,2.54714,20.66548,37.08587,38.42941,35.40248,32.17493,35.10254,12.08705,,18.86672,7.88874,6.29073,14.99129,5.342,6.52349,5.52127,6.6546,1.25149,1.42217,9.59291,6.10377,18.52541,34.90291,12.17299,9.62177,14.33651,23.42205,12.34132,,,,53.00289,7.41154,6.26047,17.32859,7.29233,17.52671,18.38143,9.20018,5.82413,17.52671,54.32919,35.67071,43.71372,30.54885,57.09705,35.38851,9.16537,27.42595,59.78682,33.28532,51.63149,,,37.19438,39.34894,12.40456,,,,,,,,,,,63.18709677419355,112.90483870967742,22.7,112.90483870967742,617.0753035032952
2219,2023-08-29,42.20903,51.18707,40.68148,27.13579,25.53159,19.49065,35.55408,26.42594,27.15315,20.54473,28.91608,21.9866,29.11638,27.07981,37.20449,2.65222,46.93396,7.63543,17.50757,20.77374,15.79851,2.41405,0.1289,6.39543,,19.19331,,8.37927,11.07466,13.11335,4.30073,12.09427,,25.51722,12.11133,6.24916,2.66567,19.34148,36.60185,46.76943,34.13032,34.05603,36.92437,12.1208,,18.66046,7.96437,6.43872,16.26695,5.52418,6.74347,5.54572,7.02334,1.1931,1.32463,9.71402,6.5438,18.84526,34.19286,11.97655,9.45847,14.04938,20.65537,12.97643,,,,49.19565,7.38465,6.40264,18.67219,8.10728,17.25307,17.98701,9.83001,5.70779,17.25307,54.62655,35.81881,40.96803,29.45814,61.15861,32.38534,9.10834,26.93008,54.23328,34.0414,51.66238,,,38.5482,41.29532,12.49551,,,,,,,,,,,63.190322580645166,112.92612903225806,23.9,112.92612903225806,617.4359347901492
2220,2023-08-30,41.61979,50.76109,41.2316,27.14032,24.78858,19.96887,36.48142,25.65722,27.79432,20.48277,26.97343,21.28154,28.66919,25.53392,35.00283,2.87157,45.23105,7.41817,16.11791,20.59166,14.93989,2.41515,0.12426,6.38042,,18.48031,,7.87836,10.52753,12.77242,3.91685,9.02418,,23.72486,20.48879,5.82181,2.50141,16.96526,39.05532,36.59841,34.04587,30.70694,35.62739,11.57809,,18.49171,7.45619,5.83608,15.60833,4.90862,6.72814,5.25996,6.59321,1.10205,1.13559,9.74872,6.20543,17.74443,33.89421,11.49902,9.28306,13.98915,20.02888,11.98876,,,,46.98778,7.13443,6.17979,17.40268,7.28243,16.53689,17.25911,8.51957,5.46171,16.53689,53.43711,34.15982,37.1535,28.75498,54.8525,31.07757,8.8284,25.9923,56.12281,32.84428,49.46072,,,37.25746,39.79631,12.79685,,,,,,,,,,,63.193548387096776,112.9474193548387,22.8,112.9474193548387,617.7965660770031
2221,2023-08-31,37.82154,46.1779,38.33433,24.20262,22.6453,19.20142,32.84641,23.62686,25.97383,19.3681,24.71884,19.74845,26.96706,23.94568,31.91687,2.97793,41.63905,6.87018,13.95824,19.10471,15.28334,2.16307,0.14374,6.09027,,15.50371,,7.03098,9.63193,11.47413,3.72583,9.2516,,21.81229,9.01561,5.52095,2.50324,16.75342,33.92305,32.77854,31.35361,28.64846,33.95716,11.90312,,17.95919,6.88682,5.56791,13.86734,4.80603,6.44807,5.0107,6.38289,1.14161,1.03771,9.04587,5.68262,17.69597,31.8909,11.05822,8.89695,13.85549,18.68587,11.00686,,,,45.03637,6.1232,5.69286,15.79891,7.0379,16.05176,16.93358,7.85249,4.99364,16.05176,51.91534,31.20046,32.41453,25.91363,49.78623,30.30607,6.74442,23.41624,50.79336,28.35283,45.82147,,,35.07441,34.49781,12.17231,,,,,,,,,,,63.19677419354839,112.96870967741935,23.9,112.96870967741935,618.1571973638571
2222,2023-09-01,36.65108,45.03951,37.32999,24.11641,22.99395,17.81391,31.39148,22.77868,23.93752,19.26878,23.35725,18.91185,27.04089,22.96845,30.50703,2.3398,41.39666,6.51104,12.72338,15.55346,13.10818,1.90438,0.11962,5.56429,,13.60238,,6.90252,9.61454,10.15326,3.36705,7.61835,,20.48686,9.87101,5.35998,2.36093,15.4573,32.87991,31.17692,30.97278,29.01501,32.34705,10.96786,,17.34043,7.29812,5.55379,12.77309,4.46182,6.09832,4.65085,4.84655,1.19422,0.97962,9.18399,5.85326,16.96086,32.19042,10.16705,9.05046,13.19461,19.94072,11.97146,,,,41.80499,5.40356,5.77495,15.80056,6.88636,15.01648,15.55614,8.45862,5.00033,15.01648,50.41105,30.8924,30.8389,25.8193,47.81958,30.3521,7.88491,21.41363,50.65406,28.86588,44.96207,,,32.12403,31.70686,10.63554,,,,,,,,,,,63.2,112.99,24.5,112.99,618.5178286507111
2223,2023-09-02,38.70276,50.49211,41.24071,27.59856,24.96322,21.10485,39.42732,24.39381,26.27304,21.31357,26.3482,20.00439,30.77387,26.4277,34.60951,2.6921,45.50624,6.48555,14.0536,16.71828,9.95993,1.59395,0.09922,4.6967,,12.19022,,5.37242,8.56377,8.53907,2.96051,5.94376,,20.1216,9.68092,7.4622,2.1906,14.86359,35.99265,29.97807,32.45443,28.63608,32.61418,10.65673,,16.93542,7.24204,5.82795,11.71295,4.12911,5.85697,3.93817,3.92931,0.86175,0.58038,8.23892,4.6646,15.39753,29.70787,9.14491,7.87154,12.11211,16.45189,12.469,,,,44.09213,4.31168,4.9031,13.5678,6.54067,13.03857,13.89178,7.17188,3.98662,13.03857,38.16687,36.5464,37.27856,27.81048,53.89055,34.527,8.08709,26.56801,61.83381,28.41584,51.56408,,,29.76173,31.51109,10.57699,,,,,,,,,,,63.20333333333333,113.00266666666666,25.4,113.00266666666666,618.878459937565
2224,2023-09-03,44.90006,58.31642,47.65171,30.76085,30.36649,24.96919,46.18951,29.26679,32.85146,24.97717,33.4266,24.60823,35.5322,31.26529,41.06013,3.21722,51.77106,7.58707,16.27582,18.55304,16.31368,1.96162,0.10293,5.75796,,17.12815,,6.27159,9.61622,10.21005,3.43205,8.54868,,23.33664,10.76714,5.84481,2.59854,18.39935,44.80514,33.61511,34.97017,31.43357,34.96139,11.55352,,18.66796,8.01961,6.77062,12.83418,4.49969,6.18121,4.15792,4.10888,0.92892,0.61665,7.77557,4.47363,15.19527,36.10367,10.95441,9.196,14.40747,18.75715,13.66261,,,,54.21523,4.46057,5.08963,15.06948,7.05943,14.14147,15.30934,7.02289,4.16449,14.14147,37.11736,41.37064,51.49686,33.59182,60.41043,40.24832,8.56402,33.6418,70.3125,30.60306,57.36608,,,31.91882,36.19825,11.26984,,,,,,,,,,,63.20666666666667,113.01533333333332,25.8,113.01533333333332,619.239091224419
2225,2023-09-04,41.63893,53.11252,41.60388,24.97391,27.70367,21.6502,38.90903,27.61361,30.54467,22.08045,32.21228,23.50713,31.09742,30.50169,37.96113,2.95798,45.63469,8.16236,15.97908,18.57949,22.83915,2.38213,0.15579,6.60053,,21.34385,,7.27255,11.29347,14.23364,5.17162,9.85114,,24.34733,10.88934,5.96746,2.84893,22.48493,38.24584,35.8934,36.87297,31.77832,39.07188,12.22183,,19.83424,7.50123,6.11195,15.07343,4.91821,6.98391,4.98066,4.90909,1.32705,0.92825,9.97121,6.08271,16.909,38.74392,12.81662,11.23987,13.6451,22.6924,13.30428,,,,51.39653,6.15215,5.92934,19.55147,7.81755,17.8087,18.74557,9.90789,5.92978,17.8087,52.45758,38.72244,47.71135,34.13973,66.69516,38.33644,7.86417,29.24303,60.47117,33.0333,50.23014,,,36.48932,36.56152,11.88385,,,,,,,,,,,63.21,113.028,27.0,113.028,619.5997225112731
2226,2023-09-05,42.81923,53.73689,40.70326,26.34635,28.38221,21.24257,39.60396,26.70397,28.96033,20.53538,28.86386,23.25148,30.741,29.14452,36.5635,2.85163,44.95294,8.73141,14.33482,18.84949,16.08471,2.36782,0.17109,6.71416,,18.67645,,7.19392,11.11366,14.41513,5.44023,8.67273,,25.17819,14.21588,6.53086,2.83975,22.05149,36.70199,38.80182,32.8527,30.93442,38.19416,11.60105,,19.36173,6.80779,5.78946,14.75065,4.76432,6.95862,5.1196,4.77421,1.38153,0.95696,9.20781,6.40584,18.18637,39.23549,12.92203,9.97207,15.14178,20.88608,13.30345,,,,47.89937,5.83989,6.2961,18.65737,7.83304,17.67576,18.54912,9.16632,5.79338,17.67576,59.08693,38.44637,42.23206,30.86446,65.11329,38.02518,9.34681,26.12499,56.01986,36.84968,47.83486,,,37.26384,37.97361,11.78821,,,,,,,,,,,63.21333333333334,113.04066666666668,28.5,113.04066666666668,619.960353798127
2227,2023-09-06,43.52183,55.41324,40.28546,24.39317,26.86488,20.53582,41.46446,25.91432,28.13137,20.52424,28.11412,22.29247,29.31016,29.14888,34.58737,2.81839,45.81642,9.17327,14.72603,19.52489,16.88609,2.23462,0.22442,6.47547,,18.17112,,7.15473,11.01337,14.19605,5.84921,10.15091,,25.58445,13.49626,5.6206,2.77526,20.02578,39.98998,44.32113,31.4792,29.66267,37.27723,11.32764,,17.04417,6.7466,5.77064,15.26061,4.5064,6.56772,4.99812,4.54977,1.32034,1.12451,9.10983,5.87722,18.37501,36.34593,15.31925,9.1929,13.72678,19.87882,13.06869,,,,46.44922,6.06323,6.04915,18.50589,7.87007,16.82923,17.44686,8.804,5.9124,16.82923,54.66153,38.67755,38.63517,30.16012,62.56947,36.73991,8.13893,25.82139,53.71245,36.35463,47.17175,,,36.79673,39.17649,10.9564,,,,,,,,,,,63.21666666666667,113.05333333333331,27.9,113.05333333333331,620.320985084981
2228,2023-09-07,42.18843,55.98649,41.57072,24.23438,26.54126,20.66802,37.31116,25.0295,27.85248,20.93775,27.39249,21.10634,28.43199,28.54784,34.00638,2.53921,44.61943,8.36452,13.2592,18.94831,17.34401,2.32929,0.24621,6.03881,,15.72753,,7.45574,12.47973,13.59744,5.81034,9.09654,,23.95412,9.54514,5.3389,2.51138,18.77913,37.35291,36.9978,31.43942,29.55188,37.10315,11.0561,,19.54923,6.87832,5.57561,14.96448,4.28444,6.57708,4.78288,4.26182,1.1778,1.04291,9.43302,6.16912,19.14538,34.97251,11.89989,8.88459,13.30929,19.87132,12.74578,,,,45.33945,5.91641,5.95379,17.48995,7.14467,16.06673,16.63985,8.72951,5.44567,16.06673,56.18331,37.67905,36.08984,28.54077,53.86917,35.88557,10.58579,24.93084,56.03197,33.22232,45.7015,,,35.91401,36.31345,11.09536,,,,,,,,,,,63.22,113.066,26.3,113.066,620.6816163718349
2229,2023-09-08,39.3855,51.96439,41.38539,23.01166,24.62958,19.4311,36.43843,24.00998,27.52664,21.07379,25.2035,19.7513,27.76772,25.16894,31.97149,2.77851,42.29681,7.62587,12.60273,17.06842,19.34745,1.7888,0.16507,5.35847,,12.02178,,7.80339,11.01286,12.25625,5.35109,8.29026,,21.48716,15.73659,5.17984,2.36803,17.3297,33.57256,35.81177,30.01334,28.20765,37.05192,10.56749,,17.70794,6.37524,5.50931,14.48964,4.14205,6.18272,4.4358,4.08012,1.10765,0.92892,8.49407,5.62163,18.35745,32.793,10.7995,8.3617,12.50567,18.83593,11.85531,,,,40.77916,5.18849,5.91572,16.32911,6.92941,14.78658,15.10418,8.76676,4.92276,14.78658,56.56813,34.55199,32.44009,26.34992,54.12569,35.10861,7.86417,22.87089,51.12039,32.13321,45.84404,,,32.36876,33.15217,10.85374,,,,,,,,,,,63.223333333333336,113.07866666666666,25.3,113.07866666666666,621.0422476586889
2230,2023-09-09,40.89568,56.42546,45.47526,27.74148,26.77287,21.80769,39.86891,25.52862,29.8019,23.41506,28.8237,21.25186,31.05768,28.4158,36.96696,3.03775,47.96204,7.18942,13.18734,16.79297,14.53921,1.62257,0.11267,4.90323,,11.14495,,5.70328,9.03922,9.65337,4.37832,7.69071,,20.76063,10.482,4.92689,2.09362,15.29633,39.94826,35.42789,30.11713,28.56772,35.6828,10.10508,,18.01545,6.57834,5.62864,12.64802,3.87119,5.47454,3.70353,3.44928,0.7,0.69001,7.12239,4.12146,15.3454,30.14042,8.99639,7.97895,11.83406,15.44088,11.58512,,,,44.10379,4.38406,5.19721,13.51017,6.26084,11.90143,12.59761,6.53528,3.71247,11.90143,35.84047,37.35396,35.75302,28.50461,53.05686,38.62793,7.62052,29.01927,59.38711,29.49594,51.36423,,,29.23473,30.40786,10.65467,,,,,,,,,,,63.22666666666667,113.09133333333332,25.8,113.09133333333332,621.4028789455429
2231,2023-09-10,47.34122,66.48112,52.85321,30.11433,32.63059,27.78398,50.92502,31.47948,36.42587,29.04347,36.97986,26.77876,37.07317,35.10946,44.47072,3.59611,52.75352,8.59826,16.8174,20.20106,15.91299,1.77889,0.10803,5.297,,14.76764,,7.0662,10.13718,11.74348,5.44867,7.48397,,24.22576,14.41955,6.22999,2.39501,18.82652,41.73412,40.23747,32.20681,32.9045,39.24439,10.44178,,20.18675,7.77571,6.64702,13.14135,4.47668,6.00358,3.83121,3.93299,0.82015,0.71772,7.97085,4.72922,15.35166,34.22105,11.00712,9.15659,14.27793,17.44415,13.31334,,,,53.56476,5.1554,5.4749,15.75281,6.78519,13.29351,14.19686,6.51158,4.17385,13.29351,38.81406,46.10665,50.75689,38.13781,64.66438,46.46772,10.05184,34.94613,71.36022,34.31143,57.05784,,,32.13082,34.72397,10.8354,,,,,,,,,,,63.23,113.104,25.7,113.104,621.7635102323968
2232,2023-09-11,44.37808,59.56354,47.62277,26.08774,29.62223,24.588,45.53525,28.8913,32.86898,25.67161,32.56439,24.02302,33.88599,35.68247,41.65994,3.0444,47.00831,9.31446,15.80565,21.55262,20.83571,2.36121,0.18639,5.88231,,18.64183,,8.35622,12.41321,16.58398,7.7524,10.74012,,25.90472,13.46911,6.06902,2.38942,21.67032,41.26679,40.59773,35.33139,34.28409,44.41034,11.50747,,20.47176,7.6117,6.5619,14.68022,4.6646,6.83141,5.00583,4.95281,1.22034,1.23531,10.79926,7.31857,18.95279,37.17668,14.23962,9.83762,14.05351,21.61011,14.23181,,,,54.97761,6.14595,6.07639,19.73259,7.4852,17.09654,17.7122,9.70134,5.91641,17.09654,57.58264,40.67556,50.74342,36.16314,62.76186,43.77548,8.96837,30.17068,71.42684,34.0414,50.15827,,,37.17601,39.76521,10.92205,,,,,,,,,,,63.23333333333333,113.11666666666666,25.5,113.11666666666666,622.1241415192508
2233,2023-09-12,44.34965,60.79484,47.27228,25.73385,27.49334,22.54294,42.93218,27.52324,33.84159,24.34715,28.95758,22.86884,32.39383,34.06745,37.99527,2.92475,46.5067,9.38859,14.00792,19.65327,19.51917,2.30067,0.16924,5.89446,,17.57349,,8.43155,13.87122,17.39596,9.39388,10.94686,,25.34368,13.15682,5.5267,2.35757,20.71077,43.53667,38.85174,33.43566,33.66472,41.60206,10.2988,,18.78796,7.06528,6.14916,13.29951,4.39374,6.63325,4.78288,4.643,1.24291,1.27309,9.74736,6.39132,17.93008,38.36246,12.8837,9.30083,13.53041,20.15268,13.22108,,,,51.8022,6.0591,6.01876,18.94717,7.80162,17.00418,17.49985,9.82662,5.96857,17.00418,54.27671,38.61304,43.62114,33.99548,61.86404,40.88243,9.21721,27.45744,63.80208,31.49414,47.57354,,,36.85662,37.21809,9.8049,,,,,,,,,,,63.236666666666665,113.12933333333334,25.7,113.12933333333334,622.4847728061048
2234,2023-09-13,45.10401,59.29619,49.13237,24.98298,28.07736,22.6579,42.52893,27.80056,31.88726,24.15408,30.20671,22.92534,31.54853,29.87885,34.94241,2.94469,44.99865,9.67762,13.97243,19.05803,16.54264,2.16747,0.23833,5.8966,,15.61216,,8.1687,13.34157,17.9854,9.83921,9.70642,,25.21466,16.34758,6.58068,2.39629,19.19166,38.37102,38.73772,41.92078,36.49403,39.58785,11.90126,,19.35048,6.97265,5.96439,15.73833,4.83863,6.38798,4.94344,7.72684,1.35989,1.30717,9.69633,6.91703,23.14815,38.74832,12.11071,9.43734,13.78618,18.53018,13.0761,,,,52.37107,5.5752,6.31357,18.24738,8.21792,16.33749,16.87718,9.67763,5.63557,16.33749,52.54504,39.10481,40.3811,32.45827,57.97349,35.3026,10.55987,25.63698,60.87088,31.89018,48.36107,,,37.41396,39.73482,12.11454,,,,,,,,,,,63.24,113.142,22.1,113.142,622.8454040929588
2235,2023-09-14,42.80574,57.11555,49.80052,22.9436,27.54217,21.04048,39.44243,25.8572,29.6085,23.90922,27.78075,21.24273,29.87852,27.49213,33.05401,3.3967,43.06807,8.93772,12.69499,19.59258,19.86262,2.26104,0.23091,5.88588,,14.34537,,7.82451,12.62122,16.71442,9.0177,8.86913,,24.21387,13.60488,5.22392,2.28007,17.18685,38.63807,38.1663,34.55256,31.22731,33.99532,11.38573,,18.85172,7.12051,5.51059,15.56455,4.72645,6.46702,4.7765,6.01596,1.2987,1.25395,9.36498,6.02099,21.80314,38.69811,12.17778,8.86965,13.1418,18.58458,12.46406,,,,49.07908,5.31877,6.29575,17.64802,8.1443,15.54304,16.06714,9.22389,5.08859,15.54304,53.19223,36.5175,36.09295,31.20995,50.51303,33.40504,8.63659,22.70222,53.36724,29.76597,44.28857,,,35.77468,38.68459,11.87136,,,,,,,,,,,63.24333333333333,113.15466666666669,23.4,113.15466666666669,623.2060353798128
2236,2023-09-15,40.30663,52.47598,48.30946,23.34966,25.68745,19.70194,37.17403,24.61801,27.01931,23.68238,25.88095,20.5274,28.64393,26.47192,30.28027,2.44615,41.68424,8.41952,11.3865,17.3213,13.33714,2.11463,0.26754,5.14979,,11.57413,,7.44574,10.97892,15.59852,9.03976,7.71139,,22.45703,15.76374,5.45005,2.13233,15.36949,37.5532,33.65626,34.17254,32.22031,32.66907,10.51214,,18.53296,7.46214,6.17055,14.33233,4.29402,6.06299,4.92599,4.52707,1.12127,1.10671,8.76147,5.29197,17.96233,38.19772,11.4,8.80577,13.65417,16.48566,11.93604,,,,46.2697,5.12231,5.76272,17.95264,8.16367,14.71349,15.12425,7.93715,4.93881,14.71349,51.61798,35.44315,33.58874,29.48722,45.42539,30.66847,8.57439,22.45935,50.68435,28.49684,45.2228,,,33.15926,34.98123,12.12859,,,,,,,,,,,63.24666666666667,113.16733333333332,22.3,113.16733333333332,623.5666666666667
2237,2023-09-16,42.39147,58.23691,53.35555,25.5365,28.82789,23.18301,44.6265,26.83487,30.49912,26.21362,28.64162,22.37065,31.48303,28.9502,34.39867,3.01116,48.21012,7.99235,13.00371,18.56704,12.59301,1.72495,0.19242,4.43513,,10.73653,,6.62855,9.51712,14.18613,8.50691,7.03948,,21.63623,14.12084,4.81191,2.032,13.65597,36.944,31.77534,33.58767,30.88491,30.71132,9.9147,,18.15795,7.97712,6.53367,12.5131,3.89372,5.45853,3.801,4.09792,0.79067,0.70227,7.3755,4.36544,13.81066,35.36013,10.37148,8.3429,12.82827,15.60219,11.89897,,,,48.03692,4.21655,5.20978,14.4339,7.5093,12.24959,12.88453,6.98902,3.87562,12.24959,38.95399,37.91539,35.73678,29.92822,49.12355,30.89996,9.00984,27.75878,56.36506,26.39063,50.96185,,,30.22365,34.68934,12.00251,,,,,,,,,,,63.25,113.18,23.9,113.18,623.5666666666667
2238,2023-09-17,48.72838,67.09292,57.99814,29.28179,36.54283,26.65719,48.7461,31.75193,36.28993,30.79177,34.67707,27.56599,36.65739,35.42088,40.50066,3.56952,51.00709,8.97777,15.72093,20.85777,18.7178,2.11904,0.28238,5.08046,,14.46075,,7.23471,11.14506,16.38595,10.036,7.12218,,25.02981,22.36252,6.5826,2.35725,18.22166,44.19594,36.43177,34.27361,33.33058,32.75219,10.42452,,19.72549,8.02896,7.008,12.88543,4.07829,5.89374,4.26824,4.87808,0.80672,0.67087,7.69052,4.49759,14.5572,38.58622,11.50062,9.21428,15.01472,16.70887,13.35205,,,,54.68618,4.94654,5.4742,15.04314,7.81066,13.81776,14.93309,7.09061,4.08826,13.81776,38.84904,45.08493,46.3385,36.94491,59.32022,36.91174,10.10368,33.00087,70.01574,25.13051,55.47534,,,32.63027,37.6902,12.9444,,,,,,,,,,,63.25333333333333,113.19266666666668,24.7,113.19266666666668,623.5666666666667
